householdid,settlement,kkcode,primaryinterviewer,secondaryinterviewer,fieldcoordinator,yearmonitoring,interviewdate,interviewstart,interviewend,interviewlength,surveyversionnumber,usualfish,householdsize,yearsresident,primarymarketname,secondarymarketname,timemarket,timesecondarymarket,paternalethnicity,maternalethnicity,religion,primarylivelihood,primarylivelihoodyear,secondarylivelihood,secondarylivelihoodyear,tertiarylivelihood,tertiarylivelihoodyear,freqfishtime,freqsalefish,percentincomefish,freqeatfish,percentproteinfish,majorfishtechnique,primaryfishtechnique,secondaryfishtechnique,tertiaryfishtechnique,lessproductivedaysfishing,poorcatch,poorcatchunits,poorcatchunitscategory,poorfishincome,poorfishincomeunits,moreproductivedaysfishing,goodcatch,goodcatchunits,goodcatchunitscategory,goodfishincome,goodfishincomeunits,economicstatustrend,economicstatusreasonl,economicstatusreason,economicadjustreasonl,economicadjustreason,assetcar,assetcarobtain,assetcaryear,assetcarassistance,assetcarassistanceother,assettruck,assettruckobtain,assettruckyear,assettruckassistance,assettruckassistanceother,assetcartruck,assetbicycle,assetbicycleobtain,assetbicycleyear,assetbicycleassistance,assetbicycleassistanceother,assetmotorcycle,assetmotorcycleobtain,assetmotorcycleyear,assetmotorcycleassistance,assetmotorcycleassistanceother,assetboatnomotor,assetboatnomotorobtain,assetboatnomotoryear,assetboatnomotorassistance,assetboatnomotorassistanceother,assetboatoutboard,assetboatoutboardobtain,assetboatoutboardyear,assetboatoutboardassistance,assetboatoutboardassistanceother,assetboatinboard,assetboatinboardobtain,assetboatinboardyear,assetboatinboardassistance,assetboatinboardassistanceother,assetlandlinephone,assetlandlinephoneobtain,assetlandlinephoneyear,assetlandlinephoneassistance,assetlandlinephoneassistanceother,assetcellphone,assetcellphoneobtain,assetcellphoneyear,assetcellphoneassistance,assetcellphoneassistanceother,assetphonecombined,assettv,assettvobtain,assettvyear,assettvassistance,assettvassistanceother,assetradio,assetradioobtain,assetradioyear,assetradioassistance,assetradioassistanceother,assetstereo,assetstereoobtain,assetstereoyear,assetstereoassistance,assetstereoassistanceother,assetcd,assetcdobtain,assetcdyear,assetcdassistance,assetcdassistanceother,assetdvd,assetdvdobtain,assetdvdyear,assetdvdassistance,assetdvdassistanceother,assetentertain,assetsatellite,assetsatelliteobtain,assetsatelliteyear,assetsatelliteassistance,assetsatelliteassistanceother,assetgenerator,assetgeneratorobtain,assetgeneratoryear,assetgeneratorassistance,assetgeneratorassistanceother,cookingfuel,householddeath,householdbirth,fsnotenough,fsdidnotlast,fsbalanceddiet,fsadultskip,fsfreqadultskip,fseatless,fshungry,fschildportion,fslowcostfood,fschildskip,fsfreqchildskip,fsnomealchild,rightsaccess,rightsharvest,rightsmanage,rightsexclude,rightstransfer,socialconflict,marinegroup,numbermarinegroup,othergroup,numberothergroup,votedistrict,votenational,numlocalthreat,numglobalthreat,numlocalaction,numglobalaction,placehappy,placefavourite,placemiss,placebest,placefishhere,placebemyself,primarylivelihoodcovid,secondarylivelihoodcovid,tertiarylivelihoodcovid,freqfishtimecovid,freqsalefishcovid,percentincomefishcovid,freqeatfishcovid,percentproteinfishcovid,majorfishtechniquecovid,poorfishincomecovid,goodfishincomecovid,fsnotenoughcovid,fsdidnotlastcovid,fsbalanceddietcovid,fseatlesscovid,fshungrycovid,fschildportioncovid,fslowcostfoodcovid,fsfreqchildskipcovid,fsnomealchildcovid,marinegroupcovid,othergroupcovid,anyotherinfo,willingparticipant,notes,dataentrycomplete,datacheckcomplete,dataentryid,datacheckid,worstdaycatch,worstdaycatchunits,bestdaycatch,bestdaycatchunits,averageincome,averageincomeunits,worstincome,worstincomeunits,bestincome,bestincomeunits,entrycomputeridentifier,entryhouseholdid,pilotreferencecode,baseline_t2_pairs
11475,267,67,112,119,120,2019,9/18/2019,8:34,8:41,0:07,8,TIDAK ADA,,60,ONEMAI,OSUKU,0.333,0.5,BUTON,BUTON,2,1,993,998,993,998,993,1,998,994,5,3,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,TIDAK ADA PENDAPATAN YANG DAPAT !ENGHASILKAN UPAH,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,1,993,993,993,993,3,1,993,993,993,993,0,993,993,993,993,3,0,0,2,3,3,0,998,0,0,0,3,0,998,3,997,997,997,997,997,997,0,,0,,1,1,0,0,0,0,997,997,997,997,997,997,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,266,,
11476,267,68,110,114,90,2019,9/18/2019,8:03,8:14,0:11,8,TIDAK ADA,,32,PASAR WAHA,PASAR WAITII,0.25,0.333,BUTON,BUTON,2,1,993,998,993,998,993,1,998,994,5,1,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,KARNA TIDAK ADA LAGI PENGHASILAN TETAP,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,4,993,993,993,993,4,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,3,3,3,0,998,0,0,0,3,0,998,3,0,0,0,0,0,3,0,,0,,1,1,0,0,0,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,114,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,258,,
11477,267,80,118,113,90,2019,9/18/2019,7:05,7:17,0:12,8,TIDAK ADA,,34,PASAR MALAM WAITII,TIDAK ADA,1,998,BUTON,BUTON,2,2,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,4,KARENA BANYAK PERMINTAAN KAYU DARI PEMBELI,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,2,1,993,993,993,993,0,993,993,993,993,3,0,0,3,3,1,0,998,0,0,0,3,0,998,3,0,0,0,0,0,998,0,,0,,1,1,0,0,0,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,113,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,260,,
11478,267,86,110,114,90,2019,9/18/2019,8:47,9:02,0:15,8,LAUT PATUA2,,40,PASAR ONEMAI,TIDAK ADA,0.167,998,BUTON,BUTON,2,1,993,3,993,998,993,5,4,2,5,2,1,1,998,998,150,2,996,996,10000,IDR,150,5,tali,1,50000,IDR,3,KARNA PANGHASILAN TERBATAS,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,0,0,1,1,1,1,2,1,1,1,1,1,2,3,1,1,0,0,0,998,0,,0,,1,1,0,0,0,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,114,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,259,,
11479,268,6,112,119,120,2019,9/8/2019,17:33,17:53,0:20,8,LAUT SAWU NTT,,52,PASAR SENTRAL WAKATOBI,998,0.25,998,BAJO,BAJO,2,3,993,998,993,998,993,5,5,4,5,4,1,1,998,998,180,0,996,996,0,IDR,185,1,996,996,500000,IDR,2,TANGKAPAN MENURUN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,2,2,2,1,2,1,0,0,3,1,2,3,1,1,0,0,0,3,0,,0,,1,1,1,0,1,0,4,4,4,4,4,2,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDSAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,24,,
11480,268,8,115,117,120,2019,9/8/2019,17:25,17:55,0:30,8,PERAIRAN WAWONII,,30,PASAR SENTRAL,998,0.167,998,BUGIS,BAJO,2,3,993,996,993,998,993,5,4,4,5,4,5,3,7,998,6,10,ekor,4,300000,IDR,210,3,ekor,4,6000000,IDR,4,HARGA JUAL IKAN SEMAKIN BAIK,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,3,3,3,0,998,0,0,0,2,0,998,3,0,1,0,0,0,3,0,,0,,1,1,0,0,0,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,26,,
11481,268,29,117,115,120,2019,9/8/2019,10:25,11:21,0:56,8,PERAIRAN WAWONII,,16,PASAR SENTRAL,PASAR MARINA,0.167,1,BUTON,BAJO,2,3,993,998,993,998,993,4,5,4,5,4,5,3,998,998,24,1,ember,2,500000,IDR,240,2,ekor,4,2000000,IDR,4,HASIL TANGKAPAN BISA MEMBAYAR UANG SETORAN HAJI DAN MERENOVASI RUMAH,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,1,993,993,993,993,2,993,993,993,993,1,993,993,993,993,1,993,993,993,993,5,0,993,993,993,993,0,993,993,993,993,2,0,0,3,3,3,0,998,0,0,0,3,0,998,3,0,1,0,0,0,997,0,,1,,1,1,0,0,0,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,115,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,15,,
11482,268,48,115,117,120,2019,9/8/2019,15:32,16:05,0:33,8,TIDAK ADA,,30,SENTRAL,998,0.167,998,BAJO,BAJO,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,3,TIDAK ADANYA PENGHASILAN TAMBAHAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,1,1,3,1,998,0,0,0,2,0,998,3,998,998,998,998,998,997,0,,0,,1,1,0,0,0,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,25,,
11483,268,52,112,119,120,2019,9/8/2019,10:17,11:05,0:48,8,DI KARANG BINONGKO DAN DI KARANG TOMIA,,63,PASAR SENTRAL WAKATOBI,998,0.083,998,BUTON,BUTON,2,998,993,998,993,998,993,1,998,994,5,2,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,IKAN SEMAKIN SULIT DIDAPAT DI BANDINGKAN WAKTU DULU,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,0,993,993,993,993,0,993,993,993,993,2,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,3,0,,0,,1,1,0,0,0,0,4,3,4,3,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,"IKAN KARANG SEPERTI NAPOLEON, KERAPU DAN SUNU MEMANG SUDAH SEDIKIT POPULASINYA, DI TAMBAH SEKARANG SEMAKIN BANYAK NELAYAN YANG MENANGKAP IKAN. HAMPIR SEMUA PENDUDUK DESA MOLA BAHARI ADALAH NELAYAN",1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,13,,
11484,268,110,119,112,120,2019,9/8/2019,14:36,15:15,0:39,8,DI KARANG KAPOTA,,1,PASAR SENTRAL WAKATOBI,PASAR SORE,0.05,0.5,BUTON,BAJO,2,3,993,998,993,998,993,3,3,4,4,4,1,1,998,998,30,10,ekor,4,200000,IDR,90,1,996,996,9000000,IDR,3,"MANAJEMEN KUANGAN YANG KURANG TERARUR, ADA UANG YANG  LANGSUNG BELANJA HABIS",,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,2,993,993,993,993,1,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,2,0,993,993,993,993,0,993,993,993,993,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,1,,0,,1,1,2,0,2,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,112,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,16,,
11485,268,113,112,119,120,2019,9/8/2019,17:35,13:25,,8,PASI TOMIA,,10,SENTRAL WAKATOBI,PASAR MALAM,0.083,1,BAJO,BAJO,2,3,993,998,993,998,993,5,5,5,5,4,1,1,7,998,60,4,ekor,4,100000,IDR,270,2,ember,2,500000,IDR,2,KURANGNYA HASUL TANGKAPAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,3,1,0,3,3,2,1,3,1,0,0,1,1,3,3,1,1,0,0,997,997,1,,0,,1,1,1,0,1,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,119,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,23,,
11486,268,122,119,112,120,2019,9/8/2019,17:26,18:08,0:42,8,LAUT EREKE,,7,PASAR SENTRAL MANDATI,PASAR MARINA,0.033,0.083,BUGIS,BUGIS,2,3,993,998,993,998,993,5,5,4,5,2,5,3,1,998,10,1,ekor,4,200000,IDR,176,2,ekor,4,2700000,IDR,3,HASILNYA HANYA UNTUK KEBUTUHAN SEHARI-HARI,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,1,1,1,1,2,1,0,0,1,0,998,3,1,0,0,0,0,4,0,,0,,1,1,1,0,1,0,4,4,4,4,2,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,112,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,22,,
11487,268,135,115,117,120,2019,9/8/2019,14:27,14:55,0:28,8,TIDAK ADA,,21,PASAR SENTRAL,998,0.167,998,BAJO,BAJO,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,BISA KULIAHKAN ANAK ANAK,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,2,993,993,993,993,1,993,993,993,993,1,993,993,993,993,4,0,993,993,993,993,0,993,993,993,993,2,1,0,3,3,3,0,998,0,0,0,3,0,998,3,998,998,998,998,997,997,0,,0,,1,1,0,0,0,0,998,998,997,997,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,21,,
11488,268,142,115,117,120,2019,9/8/2019,11:50,12:31,0:41,8,PERAIRAN WAWONII,,21,PASAR SENTRAL,998,0.167,998,BAJO,BAJO,2,3,993,996,993,998,993,5,4,4,5,4,5,3,996,996,30,1,ember,2,25000000,IDR,260,2,ekor,4,2000000,IDR,2,KURANG HASIL TANGKAPAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,0,993,993,993,993,0,993,993,993,993,2,0,0,2,2,2,1,3,1,0,1,2,0,998,3,0,1,0,0,997,997,0,,0,,1,1,0,0,0,0,4,4,3,4,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,117,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,19,,
11489,268,157,119,112,120,2019,9/8/2019,12:00,12:31,0:31,8,DI KARANG KAPOTA,,40,PASAR SENTRAL WAKATOBI,998,0.25,998,BAJO,BAJO,2,3,993,998,993,998,993,4,3,4,5,4,1,1,998,998,30,1,loyang,5,150000,IDR,3,1,996,996,350000,IDR,4,SEKARANG KEBUTUHAN SUDAH BISA TERPENUHI,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,0,1,1,1,1,1,1,1,1,1,0,998,2,1,1,1,0,0,997,0,,0,,1,1,1,0,1,0,4,5,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,112,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,14,,
11490,268,191,117,115,120,2019,9/8/2019,12:42,13:30,0:48,8,PERAIRAN WAWONII,,16,PASAR SENTRAL,998,0.167,998,BAJO,BAJO,2,3,993,996,993,998,993,5,4,4,5,4,5,3,2,998,90,1,ekor,4,1500000,IDR,270,3,ekor,4,4500000,IDR,2,HASIL TANGKAP MENINGKAT,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,1,3,3,2,0,998,0,0,0,3,997,998,997,0,0,0,0,0,3,0,,0,,1,1,1,0,1,0,4,4,4,4,4,4,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,115,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,20,,
11491,268,271,117,115,120,2019,9/8/2019,18:00,18:31,0:31,8,PERAIRAN WAWONII,,43,PASAR SENTRAL MANDATI,PASAR MARINA,0.083,0.167,BUGIS,BAJO,2,3,993,996,993,998,993,2,2,2,5,4,5,3,1,996,48,2,ekor,4,3000000,IDR,96,3,ekor,4,3000000,IDR,4,KONDISI SAAT INI LEBIH BAIK DARI KONDISI SEBELUMNYA,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,993,993,993,993,2,0,993,993,993,993,0,993,993,993,993,2,0,0,1,3,2,1,3,1,0,0,2,0,998,3,0,1,0,0,0,3,0,,0,,1,1,0,0,0,0,4,4,3,4,3,3,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,115,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,27,,
11492,268,318,119,112,120,2019,9/8/2019,15:50,16:30,0:40,8,ROMPONG,,26,PASAR IKAN MANDATI,PASAR MALAM,0.017,0.25,BAJO,BAJO,2,996,993,996,993,998,993,1,998,994,5,5,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,KETERBATASAN MODAL UNTUK USAHA PENGUMPUL IKAN,,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,0,993,993,993,993,2,0,1,3,3,2,0,998,0,0,0,3,0,998,3,1,0,1,1,0,2,0,,1,,1,1,3,0,3,0,4,4,4,4,2,2,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,PERLU ADANYA SURVEI ATAU PENELITIAN DI MOLA SELATAN.,1,,TRUE,TRUE,112,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,17,,
11493,269,7,110,114,90,2019,9/17/2019,9:50,10:02,0:12,8,TIDAK ADA,,49,PASAR OSUKU,TIDAK ADA,0.75,998,BUTON,BUTON,2,1,993,998,993,998,993,1,998,994,5,998,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,KARNA SUDAH TIDAK BISA LAGI BEKERJA KARNA FAKTOR USIA,,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,2,993,993,993,993,2,995,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,0,993,993,993,993,3,0,0,1,1,1,0,998,1,0,0,998,998,998,3,0,0,0,0,0,998,0,,0,,1,1,0,0,0,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,114,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,238,,
11494,269,19,110,114,90,2019,9/17/2019,11:36,11:57,0:21,8,TIDAK ADA,,39,PASAR OSUKU,TIDAK ADA,0,998,BUTON,BUTON,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,2,"KARNA KURANGNYA PEKERJAAN. ATAU PERALIHANNYA,,",,993,993,0,993,993,993,993,0,993,993,993,993,0,1,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,3,993,993,993,993,3,995,993,993,993,993,0,993,993,993,993,3,993,993,993,993,2,993,993,993,993,5,993,993,993,993,10,1,993,993,993,993,2,993,993,993,993,2,0,0,2,2,2,0,998,0,0,0,3,0,998,3,0,0,0,0,0,998,0,,0,,1,1,1,1,1,1,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,NELAYAN MASIH MENGGUNAKAN ALAT YANG TRADISIONAL.,1,,TRUE,TRUE,114,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,242,,
11495,269,44,118,113,90,2019,9/17/2019,8:32,8:47,0:15,8,TIDAK ADA,,53,PASAR USUKU,TIDAK ADA,1,998,BUTON,BUTON,2,7,993,996,993,998,993,5,998,994,5,4,998,998,996,996,994,994,994,994,994,IDR,994,994,994,994,994,IDR,4,KARENA TAHUN INI MENDAPAT BANYAK REZEKI,,993,993,1,993,993,993,993,0,993,993,993,993,1,0,993,993,993,993,2,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,4,993,993,993,993,4,995,993,993,993,993,0,993,993,993,993,6,993,993,993,993,0,993,993,993,993,0,993,993,993,993,6,1,993,993,993,993,0,993,993,993,993,3,0,0,2,3,2,0,998,0,0,0,3,0,998,3,998,998,998,998,998,998,0,,0,,1,1,0,0,0,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,113,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,253,,
11496,269,47,110,114,90,2019,9/17/2019,10:45,10:58,0:13,8,TIDAK ADA,,32,PASAR OSUKU,TIDAK ADA,0.667,998,BUTON,BUTON,2,996,993,998,993,998,993,1,998,994,5,4,994,994,994,994,994,994,994,994,994,IDR,994,994,994,994,994,IDR,5,"KARNA KURANG PEKERJAAN, TAPI SEKARANG BARU MULAI BEKERJA LAGI DI SALAH SATU PROYEK PEMBANGUNAN GEDUNG SEKOLAH",,993,993,0,993,993,993,993,0,993,993,993,993,0,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,993,993,993,993,1,995,993,993,993,993,0,993,993,993,993,1,993,993,993,993,0,993,993,993,993,0,993,993,993,993,1,1,993,993,993,993,0,993,993,993,993,3,0,1,3,3,3,0,998,0,0,0,3,0,998,3,0,0,0,0,0,998,0,,0,,1,1,0,0,0,0,998,998,998,998,998,998,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,993,TIDAK ADA,1,,TRUE,TRUE,114,,,,,,,,,,,,WAKATOBI_2019_post-QAQC_2020_0313,240,,
